N_TRX 4
!IGNORE -0

DATATYPE MTZ
FREQUENCY 1.000000E+002   ! frequenc
N_RECV 900            	 ! # of receivers
1.275000E+004  1.075000E+004  0.000000E+000
1.275000E+004  1.125000E+004  0.000000E+000
1.275000E+004  1.175000E+004  0.000000E+000
1.275000E+004  1.225000E+004  0.000000E+000
1.275000E+004  1.275000E+004  0.000000E+000
1.275000E+004  1.325000E+004  0.000000E+000
1.275000E+004  1.375000E+004  0.000000E+000
1.275000E+004  1.425000E+004  0.000000E+000
1.275000E+004  1.475000E+004  0.000000E+000
1.325000E+004  2.500000E+002  0.000000E+000
1.325000E+004  7.500000E+002  0.000000E+000
1.325000E+004  1.250000E+003  0.000000E+000
1.325000E+004  1.750000E+003  0.000000E+000
1.325000E+004  2.250000E+003  0.000000E+000
1.325000E+004  2.750000E+003  0.000000E+000
1.325000E+004  3.250000E+003  0.000000E+000
1.325000E+004  3.750000E+003  0.000000E+000
1.325000E+004  4.250000E+003  0.000000E+000
1.325000E+004  4.750000E+003  0.000000E+000
1.325000E+004  5.250000E+003  0.000000E+000
1.325000E+004  5.750000E+003  0.000000E+000
1.325000E+004  6.250000E+003  0.000000E+000
1.325000E+004  6.750000E+003  0.000000E+000
1.325000E+004  7.250000E+003  0.000000E+000
1.325000E+004  7.750000E+003  0.000000E+000
1.325000E+004  8.250000E+003  0.000000E+000
1.325000E+004  8.750000E+003  0.000000E+000
1.325000E+004  9.250000E+003  0.000000E+000
1.325000E+004  9.750000E+003  0.000000E+000
1.325000E+004  1.025000E+004  0.000000E+000
1.325000E+004  1.075000E+004  0.000000E+000
1.325000E+004  1.125000E+004  0.000000E+000
1.325000E+004  1.175000E+004  0.000000E+000
1.325000E+004  1.225000E+004  0.000000E+000
1.325000E+004  1.275000E+004  0.000000E+000
1.325000E+004  1.325000E+004  0.000000E+000
1.325000E+004  1.375000E+004  0.000000E+000
1.325000E+004  1.425000E+004  0.000000E+000
1.325000E+004  1.475000E+004  0.000000E+000
1.375000E+004  2.500000E+002  0.000000E+000
1.375000E+004  7.500000E+002  0.000000E+000
1.375000E+004  1.250000E+003  0.000000E+000
1.375000E+004  1.750000E+003  0.000000E+000
1.375000E+004  2.250000E+003  0.000000E+000
1.375000E+004  2.750000E+003  0.000000E+000
1.375000E+004  3.250000E+003  0.000000E+000
1.375000E+004  3.750000E+003  0.000000E+000
1.375000E+004  4.250000E+003  0.000000E+000
1.375000E+004  4.750000E+003  0.000000E+000
1.375000E+004  5.250000E+003  0.000000E+000
1.375000E+004  5.750000E+003  0.000000E+000
1.375000E+004  6.250000E+003  0.000000E+000
1.375000E+004  6.750000E+003  0.000000E+000
1.375000E+004  7.250000E+003  0.000000E+000
1.375000E+004  7.750000E+003  0.000000E+000
1.375000E+004  8.250000E+003  0.000000E+000
1.375000E+004  8.750000E+003  0.000000E+000
1.375000E+004  9.250000E+003  0.000000E+000
1.375000E+004  9.750000E+003  0.000000E+000
1.375000E+004  1.025000E+004  0.000000E+000
1.375000E+004  1.075000E+004  0.000000E+000
1.375000E+004  1.125000E+004  0.000000E+000
1.375000E+004  1.175000E+004  0.000000E+000
1.375000E+004  1.225000E+004  0.000000E+000
1.375000E+004  1.275000E+004  0.000000E+000
1.375000E+004  1.325000E+004  0.000000E+000
1.375000E+004  1.375000E+004  0.000000E+000
1.375000E+004  1.425000E+004  0.000000E+000
1.375000E+004  1.475000E+004  0.000000E+000
1.425000E+004  2.500000E+002  0.000000E+000
1.425000E+004  7.500000E+002  0.000000E+000
1.425000E+004  1.250000E+003  0.000000E+000
1.425000E+004  1.750000E+003  0.000000E+000
1.425000E+004  2.250000E+003  0.000000E+000
1.425000E+004  2.750000E+003  0.000000E+000
1.425000E+004  3.250000E+003  0.000000E+000
1.425000E+004  3.750000E+003  0.000000E+000
1.425000E+004  4.250000E+003  0.000000E+000
1.425000E+004  4.750000E+003  0.000000E+000
1.425000E+004  5.250000E+003  0.000000E+000
1.425000E+004  5.750000E+003  0.000000E+000
1.425000E+004  6.250000E+003  0.000000E+000
1.425000E+004  6.750000E+003  0.000000E+000
1.425000E+004  7.250000E+003  0.000000E+000
1.425000E+004  7.750000E+003  0.000000E+000
1.425000E+004  8.250000E+003  0.000000E+000
1.425000E+004  8.750000E+003  0.000000E+000
1.425000E+004  9.250000E+003  0.000000E+000
1.425000E+004  9.750000E+003  0.000000E+000
1.425000E+004  1.025000E+004  0.000000E+000
1.425000E+004  1.075000E+004  0.000000E+000
1.425000E+004  1.125000E+004  0.000000E+000
1.425000E+004  1.175000E+004  0.000000E+000
1.425000E+004  1.225000E+004  0.000000E+000
1.425000E+004  1.275000E+004  0.000000E+000
1.425000E+004  1.325000E+004  0.000000E+000
1.425000E+004  1.375000E+004  0.000000E+000
1.425000E+004  1.425000E+004  0.000000E+000
1.425000E+004  1.475000E+004  0.000000E+000
1.475000E+004  2.500000E+002  0.000000E+000
1.475000E+004  7.500000E+002  0.000000E+000
1.475000E+004  1.250000E+003  0.000000E+000
1.475000E+004  1.750000E+003  0.000000E+000
1.475000E+004  2.250000E+003  0.000000E+000
1.475000E+004  2.750000E+003  0.000000E+000
1.475000E+004  3.250000E+003  0.000000E+000
1.475000E+004  3.750000E+003  0.000000E+000
1.475000E+004  4.250000E+003  0.000000E+000
1.475000E+004  4.750000E+003  0.000000E+000
1.475000E+004  5.250000E+003  0.000000E+000
1.475000E+004  5.750000E+003  0.000000E+000
1.475000E+004  6.250000E+003  0.000000E+000
1.475000E+004  6.750000E+003  0.000000E+000
1.475000E+004  7.250000E+003  0.000000E+000
1.475000E+004  7.750000E+003  0.000000E+000
1.475000E+004  8.250000E+003  0.000000E+000
1.475000E+004  8.750000E+003  0.000000E+000
1.475000E+004  9.250000E+003  0.000000E+000
1.475000E+004  9.750000E+003  0.000000E+000
1.475000E+004  1.025000E+004  0.000000E+000
1.475000E+004  1.075000E+004  0.000000E+000
1.475000E+004  1.125000E+004  0.000000E+000
1.475000E+004  1.175000E+004  0.000000E+000
1.475000E+004  1.225000E+004  0.000000E+000
1.475000E+004  1.275000E+004  0.000000E+000
1.475000E+004  1.325000E+004  0.000000E+000
1.475000E+004  1.375000E+004  0.000000E+000
1.475000E+004  1.425000E+004  0.000000E+000
1.475000E+004  1.475000E+004  0.000000E+000
